Date (Y.M.D)	Time (H:M:S)	Turbidity	Units	External Temperature	Scale	Range
04.06.2017	21:45:41	32.5	NTU	20.9	C	0
04.06.2017	21:55:41	32.6	NTU	20.9	C	0
04.06.2017	22:05:41	32.5	NTU	20.9	C	0
04.06.2017	22:15:41	32.9	NTU	20.9	C	0
04.06.2017	22:25:42	32.8	NTU	20.9	C	0
04.06.2017	22:35:42	32.5	NTU	20.9	C	0
04.06.2017	22:45:42	32.8	NTU	20.8	C	0
04.06.2017	22:55:42	32.4	NTU	20.9	C	0
04.06.2017	23:05:42	32.8	NTU	20.9	C	0
04.06.2017	23:15:42	32.6	NTU	20.8	C	0
04.06.2017	23:25:42	32.5	NTU	20.9	C	0
04.06.2017	23:35:42	32.5	NTU	20.8	C	0
04.06.2017	23:45:42	32.4	NTU	20.8	C	0
04.06.2017	23:55:42	32.5	NTU	20.8	C	0
05.06.2017	0:05:42	32.3	NTU	20.8	C	0
05.06.2017	0:15:42	32.7	NTU	20.8	C	0
05.06.2017	0:25:42	32.8	NTU	20.8	C	0
05.06.2017	0:35:43	32.7	NTU	20.8	C	0
05.06.2017	0:45:43	32.3	NTU	20.6	C	0
05.06.2017	0:55:43	32.8	NTU	20.6	C	0
05.06.2017	1:05:43	32.4	NTU	20.8	C	0
05.06.2017	1:15:43	32	NTU	20.7	C	0
05.06.2017	1:25:43	31.9	NTU	20.6	C	0
05.06.2017	1:35:43	32.2	NTU	20.6	C	0
05.06.2017	1:45:43	31.9	NTU	20.6	C	0
05.06.2017	1:55:43	31.9	NTU	20.6	C	0
05.06.2017	2:05:43	32.2	NTU	20.6	C	0
05.06.2017	2:15:43	31.8	NTU	20.6	C	0
05.06.2017	2:25:43	31.9	NTU	20.6	C	0
05.06.2017	2:35:43	32.2	NTU	20.6	C	0
05.06.2017	2:45:43	32.3	NTU	20.5	C	0
05.06.2017	2:55:44	32.7	NTU	20.6	C	0
05.06.2017	3:05:44	32.4	NTU	20.5	C	0
05.06.2017	3:15:44	31.8	NTU	20.5	C	0
05.06.2017	3:25:44	31.7	NTU	20.6	C	0
05.06.2017	3:35:44	32.9	NTU	20.5	C	0
05.06.2017	3:45:44	30.8	NTU	20.5	C	0
05.06.2017	3:55:44	31.9	NTU	20.4	C	0
05.06.2017	4:05:44	32.4	NTU	20.5	C	0
05.06.2017	4:15:44	32.4	NTU	20.4	C	0
05.06.2017	4:25:44	32.2	NTU	20.4	C	0
05.06.2017	4:35:44	30.9	NTU	20.4	C	0
05.06.2017	4:45:44	30.5	NTU	20.5	C	0
05.06.2017	4:55:44	34	NTU	20.4	C	0
05.06.2017	5:05:45	31.4	NTU	20.4	C	0
05.06.2017	5:15:45	30.4	NTU	20.4	C	0
05.06.2017	5:25:45	32.2	NTU	20.4	C	0
05.06.2017	5:35:45	33.2	NTU	20.4	C	0
05.06.2017	5:45:45	34.1	NTU	20.4	C	0
05.06.2017	5:55:45	32.4	NTU	20.4	C	0
05.06.2017	6:05:45	33.3	NTU	20.4	C	0
05.06.2017	6:15:45	30.8	NTU	20.4	C	0
05.06.2017	6:25:45	31.8	NTU	20.4	C	0
05.06.2017	6:35:45	30.5	NTU	20.4	C	0
05.06.2017	6:45:45	31.2	NTU	20.4	C	0
05.06.2017	6:55:45	32.3	NTU	20.4	C	0
05.06.2017	7:05:45	30.5	NTU	20.4	C	0
05.06.2017	7:15:45	30.9	NTU	20.4	C	0
05.06.2017	7:25:46	33.4	NTU	20.4	C	0
05.06.2017	7:35:46	30.9	NTU	20.4	C	0
05.06.2017	7:45:46	32	NTU	20.4	C	0
05.06.2017	7:55:46	32.5	NTU	20.4	C	0
05.06.2017	8:05:46	31.3	NTU	20.4	C	0
05.06.2017	8:15:46	33.8	NTU	20.4	C	0
05.06.2017	8:25:46	32.3	NTU	20.4	C	0
05.06.2017	8:35:46	32.5	NTU	20.4	C	0
05.06.2017	8:45:46	30.8	NTU	20.4	C	0
05.06.2017	8:55:46	32.9	NTU	20.4	C	0
05.06.2017	9:05:46	33.3	NTU	20.4	C	0
05.06.2017	9:15:46	30.5	NTU	20.4	C	0
05.06.2017	9:25:46	31.4	NTU	20.4	C	0
05.06.2017	9:35:47	34	NTU	20.4	C	0
05.06.2017	9:45:47	30.4	NTU	20.4	C	0
05.06.2017	9:55:47	31.5	NTU	20.4	C	0
05.06.2017	10:05:47	31.9	NTU	20.5	C	0
05.06.2017	10:15:47	32.3	NTU	20.6	C	0
05.06.2017	10:25:47	32.3	NTU	20.7	C	0
05.06.2017	10:35:47	32.3	NTU	20.7	C	0
05.06.2017	10:45:47	32.5	NTU	20.8	C	0
05.06.2017	10:55:47	32.4	NTU	20.7	C	0
05.06.2017	11:05:47	32.3	NTU	20.8	C	0
05.06.2017	11:15:47	32.6	NTU	20.8	C	0
05.06.2017	11:25:47	32.3	NTU	20.9	C	0
05.06.2017	11:35:47	32.8	NTU	20.9	C	0
05.06.2017	11:45:47	33.3	NTU	21	C	0
05.06.2017	11:55:48	33.3	NTU	21	C	0
05.06.2017	12:05:48	33	NTU	21	C	0
05.06.2017	12:15:48	33.2	NTU	21.1	C	0
05.06.2017	12:25:48	33	NTU	21.2	C	0
05.06.2017	12:35:48	32.9	NTU	21.2	C	0
05.06.2017	12:45:48	33.3	NTU	21.2	C	0
05.06.2017	12:55:48	33	NTU	21.3	C	0
05.06.2017	13:05:48	33.3	NTU	21.3	C	0
05.06.2017	13:15:48	33	NTU	21.3	C	0
05.06.2017	13:25:48	33	NTU	21.4	C	0
05.06.2017	13:35:48	33.2	NTU	21.4	C	0
05.06.2017	13:45:48	33.2	NTU	21.4	C	0
05.06.2017	13:55:48	33	NTU	21.4	C	0
05.06.2017	14:05:49	33.4	NTU	21.5	C	0
05.06.2017	14:15:49	33.2	NTU	21.4	C	0
05.06.2017	14:25:49	33.2	NTU	21.3	C	0
05.06.2017	14:35:49	33.4	NTU	21.4	C	0
05.06.2017	14:45:49	33.2	NTU	21.3	C	0
05.06.2017	14:55:49	33	NTU	21.3	C	0
05.06.2017	15:05:49	33.2	NTU	21.3	C	0
05.06.2017	15:15:49	33.2	NTU	21.2	C	0
05.06.2017	15:25:49	33.2	NTU	21.3	C	0
05.06.2017	15:35:49	33.2	NTU	21.3	C	0
05.06.2017	15:45:49	33.3	NTU	21.2	C	0
05.06.2017	15:55:49	33.2	NTU	21.3	C	0
05.06.2017	16:05:49	33.4	NTU	21.3	C	0
05.06.2017	16:15:50	33.3	NTU	21.2	C	0
05.06.2017	16:25:50	33.3	NTU	21.2	C	0
05.06.2017	16:35:50	33.2	NTU	21.3	C	0
05.06.2017	16:45:50	33.2	NTU	21.3	C	0
05.06.2017	16:55:50	33.2	NTU	21.3	C	0
05.06.2017	17:05:50	32.9	NTU	21.3	C	0
05.06.2017	17:15:50	33.3	NTU	21.3	C	0
05.06.2017	17:25:50	33.2	NTU	21.3	C	0
05.06.2017	17:35:50	33.2	NTU	21.4	C	0
05.06.2017	17:45:50	33.4	NTU	21.4	C	0
05.06.2017	17:55:50	33.3	NTU	21.4	C	0
05.06.2017	18:05:50	33.5	NTU	21.4	C	0
05.06.2017	18:15:50	33	NTU	21.5	C	0
05.06.2017	18:25:50	33.3	NTU	21.5	C	0
05.06.2017	18:35:51	33.3	NTU	21.5	C	0
05.06.2017	18:45:51	33.4	NTU	21.6	C	0
05.06.2017	18:55:51	33.1	NTU	21.5	C	0
05.06.2017	19:05:51	33.3	NTU	21.6	C	0
05.06.2017	19:15:51	33.4	NTU	21.6	C	0
05.06.2017	19:25:51	33.1	NTU	21.6	C	0
05.06.2017	19:35:51	33.3	NTU	21.5	C	0
05.06.2017	19:45:51	33	NTU	21.7	C	0
05.06.2017	19:55:51	33.4	NTU	21.6	C	0
05.06.2017	20:05:51	33.1	NTU	21.7	C	0
05.06.2017	20:15:51	33.3	NTU	21.7	C	0
05.06.2017	20:25:51	33.3	NTU	21.6	C	0
05.06.2017	20:35:51	33.3	NTU	21.6	C	0
05.06.2017	20:45:52	33.1	NTU	21.6	C	0
05.06.2017	20:55:52	33.3	NTU	21.6	C	0
05.06.2017	21:05:52	33.4	NTU	21.6	C	0
05.06.2017	21:15:52	32.9	NTU	21.6	C	0
05.06.2017	21:25:52	33.3	NTU	21.6	C	0
05.06.2017	21:35:52	33.1	NTU	21.6	C	0
05.06.2017	21:45:52	33.4	NTU	21.6	C	0
05.06.2017	21:55:52	33.1	NTU	21.6	C	0
05.06.2017	22:05:52	33.4	NTU	21.5	C	0
05.06.2017	22:15:52	33.3	NTU	21.5	C	0
05.06.2017	22:25:52	33	NTU	21.4	C	0
05.06.2017	22:35:52	33.2	NTU	21.5	C	0
05.06.2017	22:45:52	33	NTU	21.4	C	0
05.06.2017	22:55:52	33.2	NTU	21.5	C	0
05.06.2017	23:05:53	32.9	NTU	21.4	C	0
05.06.2017	23:15:53	33.2	NTU	21.4	C	0
05.06.2017	23:25:53	33	NTU	21.4	C	0
05.06.2017	23:35:53	33.3	NTU	21.3	C	0
05.06.2017	23:45:53	33.3	NTU	21.3	C	0
05.06.2017	23:55:53	33.2	NTU	21.3	C	0
06.06.2017	0:05:53	33	NTU	21.3	C	0
06.06.2017	0:15:53	33.3	NTU	21.3	C	0
06.06.2017	0:25:53	32.9	NTU	21.2	C	0
06.06.2017	0:35:53	33.3	NTU	21.2	C	0
06.06.2017	0:45:53	32.8	NTU	21.3	C	0
06.06.2017	0:55:53	33.2	NTU	21.2	C	0
06.06.2017	1:05:53	33.3	NTU	21.2	C	0
06.06.2017	1:15:54	33.2	NTU	21.2	C	0
06.06.2017	1:25:54	33.3	NTU	21.2	C	0
06.06.2017	1:35:54	33	NTU	21.2	C	0
06.06.2017	1:45:54	33.2	NTU	21.2	C	0
06.06.2017	1:55:54	33.2	NTU	21.1	C	0
06.06.2017	2:05:54	33.2	NTU	21.1	C	0
06.06.2017	2:15:54	33.2	NTU	21.1	C	0
06.06.2017	2:25:54	33	NTU	21.1	C	0
06.06.2017	2:35:54	33	NTU	21.1	C	0
06.06.2017	2:45:54	33.2	NTU	21.1	C	0
06.06.2017	2:55:54	33.2	NTU	21.1	C	0
06.06.2017	3:05:54	33.3	NTU	21.1	C	0
06.06.2017	3:15:54	33.2	NTU	21	C	0
06.06.2017	3:25:54	32.8	NTU	21	C	0
06.06.2017	3:35:55	32.9	NTU	21	C	0
06.06.2017	3:45:55	33	NTU	21	C	0
06.06.2017	3:55:55	33.2	NTU	21	C	0
06.06.2017	4:05:55	33.2	NTU	21	C	0
06.06.2017	4:15:55	33.3	NTU	21	C	0
06.06.2017	4:25:55	33.2	NTU	21	C	0
06.06.2017	4:35:55	33	NTU	21	C	0
06.06.2017	4:45:55	33.3	NTU	21	C	0
06.06.2017	4:55:55	33	NTU	21	C	0
06.06.2017	5:05:55	32.8	NTU	21	C	0
06.06.2017	5:15:55	32.6	NTU	20.9	C	0
06.06.2017	5:25:55	32.5	NTU	21	C	0
06.06.2017	5:35:55	32.6	NTU	20.9	C	0
06.06.2017	5:45:56	32.1	NTU	20.9	C	0
06.06.2017	5:55:56	32.6	NTU	20.9	C	0
06.06.2017	6:05:56	32.4	NTU	20.9	C	0
06.06.2017	6:15:56	32.8	NTU	20.9	C	0
06.06.2017	6:25:56	32.5	NTU	20.9	C	0
06.06.2017	6:35:56	32.8	NTU	20.9	C	0
06.06.2017	6:45:56	32.6	NTU	20.9	C	0
06.06.2017	6:55:56	32.4	NTU	20.8	C	0
06.06.2017	7:05:56	32.5	NTU	20.9	C	0
06.06.2017	7:15:56	32.4	NTU	20.9	C	0
06.06.2017	7:25:56	32.9	NTU	20.9	C	0
06.06.2017	7:35:56	32.5	NTU	20.9	C	0
06.06.2017	7:45:56	32.8	NTU	20.9	C	0
06.06.2017	7:55:56	32.6	NTU	20.9	C	0
06.06.2017	8:05:57	32.8	NTU	20.9	C	0
06.06.2017	8:15:57	32.5	NTU	20.9	C	0
06.06.2017	8:25:57	32.3	NTU	20.9	C	0
06.06.2017	8:35:57	32.8	NTU	20.9	C	0
06.06.2017	8:45:57	32.6	NTU	20.9	C	0
06.06.2017	8:55:57	32.5	NTU	20.9	C	0
06.06.2017	9:05:57	32.8	NTU	20.9	C	0
06.06.2017	9:15:57	32.8	NTU	20.9	C	0
06.06.2017	9:25:57	32.6	NTU	20.9	C	0
06.06.2017	9:35:57	32.3	NTU	20.9	C	0
06.06.2017	9:45:57	32.4	NTU	20.9	C	0
06.06.2017	9:55:57	32.3	NTU	20.9	C	0
06.06.2017	10:05:57	32.1	NTU	21	C	0
06.06.2017	10:15:58	32.5	NTU	20.9	C	0
06.06.2017	10:25:58	32.9	NTU	20.9	C	0
06.06.2017	10:35:58	32.6	NTU	20.9	C	0
06.06.2017	10:45:58	32.6	NTU	20.9	C	0
06.06.2017	10:55:58	32.8	NTU	20.9	C	0
06.06.2017	11:05:58	33.3	NTU	21	C	0
06.06.2017	11:15:58	33	NTU	21	C	0
06.06.2017	11:25:58	32.3	NTU	21	C	0
06.06.2017	11:35:58	33.2	NTU	21	C	0
06.06.2017	11:45:58	33.3	NTU	21	C	0
06.06.2017	11:55:58	33.2	NTU	21	C	0
06.06.2017	12:05:58	32.6	NTU	21	C	0
06.06.2017	12:15:58	33	NTU	21	C	0
06.06.2017	12:25:58	33	NTU	21	C	0
06.06.2017	12:35:59	33.3	NTU	21.1	C	0
06.06.2017	12:45:59	33.2	NTU	21.2	C	0
06.06.2017	12:55:59	33.2	NTU	21.1	C	0
06.06.2017	13:05:59	33.3	NTU	21.2	C	0
06.06.2017	13:15:59	33.2	NTU	21.2	C	0
06.06.2017	13:25:59	33.2	NTU	21.3	C	0
06.06.2017	13:35:59	32.9	NTU	21.3	C	0
06.06.2017	13:45:59	32.9	NTU	21.3	C	0
06.06.2017	13:55:59	32.9	NTU	21.3	C	0
06.06.2017	14:05:59	33.3	NTU	21.3	C	0
06.06.2017	14:15:59	33.3	NTU	21.3	C	0
06.06.2017	14:25:59	33.3	NTU	21.3	C	0
06.06.2017	14:35:59	33	NTU	21.4	C	0
06.06.2017	14:46:00	33	NTU	21.4	C	0
06.06.2017	14:56:00	32.8	NTU	21.5	C	0
06.06.2017	15:06:00	32.9	NTU	21.4	C	0
06.06.2017	15:16:00	33.3	NTU	21.5	C	0
06.06.2017	15:26:00	33.1	NTU	21.5	C	0
06.06.2017	15:36:00	33.1	NTU	21.5	C	0
06.06.2017	15:46:00	33	NTU	21.5	C	0
06.06.2017	15:56:00	32.7	NTU	21.6	C	0
06.06.2017	16:06:00	33	NTU	21.6	C	0
06.06.2017	16:16:00	33.1	NTU	21.7	C	0
06.06.2017	16:26:00	33.1	NTU	21.7	C	0
06.06.2017	16:36:00	32.6	NTU	21.6	C	0
06.06.2017	16:46:00	33.1	NTU	21.7	C	0
06.06.2017	16:56:01	32.5	NTU	21.7	C	0
06.06.2017	17:06:01	32.7	NTU	21.6	C	0
06.06.2017	17:16:01	32.7	NTU	21.7	C	0
06.06.2017	17:26:01	33	NTU	21.7	C	0
06.06.2017	17:36:01	32.9	NTU	21.7	C	0
06.06.2017	17:46:01	32.6	NTU	21.8	C	0
06.06.2017	17:56:01	32.9	NTU	21.8	C	0
06.06.2017	18:06:01	32.9	NTU	21.9	C	0
06.06.2017	18:16:01	32.6	NTU	21.9	C	0
06.06.2017	18:26:01	32.6	NTU	21.9	C	0
06.06.2017	18:36:01	32.5	NTU	21.9	C	0
06.06.2017	18:46:01	33	NTU	22.1	C	0
06.06.2017	18:56:01	32.4	NTU	22	C	0
06.06.2017	19:06:01	32.9	NTU	22.2	C	0
06.06.2017	19:16:02	33	NTU	22.2	C	0
06.06.2017	19:26:02	33	NTU	22.2	C	0
06.06.2017	19:36:02	32.8	NTU	22.3	C	0
06.06.2017	19:46:02	33	NTU	22.3	C	0
06.06.2017	19:56:02	32.7	NTU	22.3	C	0
06.06.2017	20:06:02	32.7	NTU	22.4	C	0
06.06.2017	20:16:02	33	NTU	22.4	C	0
06.06.2017	20:26:02	32.7	NTU	22.4	C	0
06.06.2017	20:36:02	32.8	NTU	22.5	C	0
06.06.2017	20:46:02	33	NTU	22.5	C	0
06.06.2017	20:56:02	32.8	NTU	22.6	C	0
06.06.2017	21:06:02	33	NTU	22.7	C	0
06.06.2017	21:16:02	32.6	NTU	22.6	C	0
06.06.2017	21:26:03	32.7	NTU	22.6	C	0
06.06.2017	21:36:03	32.6	NTU	22.6	C	0
06.06.2017	21:46:03	32.8	NTU	22.6	C	0
06.06.2017	21:56:03	32.7	NTU	22.5	C	0
06.06.2017	22:06:03	33	NTU	22.5	C	0
06.06.2017	22:16:03	33	NTU	22.5	C	0
06.06.2017	22:26:03	32.3	NTU	22.5	C	0
06.06.2017	22:36:03	32.8	NTU	22.5	C	0
06.06.2017	22:46:03	32.8	NTU	22.5	C	0
06.06.2017	22:56:03	32.5	NTU	22.5	C	0
06.06.2017	23:06:03	32.8	NTU	22.5	C	0
06.06.2017	23:16:03	32.7	NTU	22.5	C	0
06.06.2017	23:26:03	33.1	NTU	22.5	C	0
06.06.2017	23:36:03	33.1	NTU	22.5	C	0
06.06.2017	23:46:04	32.5	NTU	22.5	C	0
06.06.2017	23:56:04	32.8	NTU	22.5	C	0
07.06.2017	0:06:04	32.8	NTU	22.5	C	0
07.06.2017	0:16:04	32.3	NTU	22.5	C	0
07.06.2017	0:26:04	32.8	NTU	22.5	C	0
07.06.2017	0:36:04	32.7	NTU	22.5	C	0
07.06.2017	0:46:04	32.3	NTU	22.5	C	0
07.06.2017	0:56:04	32.5	NTU	22.5	C	0
07.06.2017	1:06:04	32.8	NTU	22.5	C	0
07.06.2017	1:16:04	32.7	NTU	22.5	C	0
07.06.2017	1:26:04	32.5	NTU	22.5	C	0
07.06.2017	1:36:04	33.1	NTU	22.5	C	0
07.06.2017	1:46:04	32.6	NTU	22.5	C	0
07.06.2017	1:56:05	32.5	NTU	22.4	C	0
07.06.2017	2:06:05	32.8	NTU	22.4	C	0
07.06.2017	2:16:05	33	NTU	22.4	C	0
07.06.2017	2:26:05	32.8	NTU	22.4	C	0
07.06.2017	2:36:05	32.5	NTU	22.4	C	0
07.06.2017	2:46:05	32.6	NTU	22.4	C	0
07.06.2017	2:56:05	32.3	NTU	22.3	C	0
07.06.2017	3:06:05	33	NTU	22.4	C	0
07.06.2017	3:16:05	32.5	NTU	22.3	C	0
07.06.2017	3:26:05	32.8	NTU	22.4	C	0
07.06.2017	3:36:05	32.6	NTU	22.3	C	0
07.06.2017	3:46:05	32.2	NTU	22.3	C	0
07.06.2017	3:56:05	32.8	NTU	22.3	C	0
07.06.2017	4:06:05	32.5	NTU	22.2	C	0
07.06.2017	4:16:06	32.8	NTU	22.3	C	0
07.06.2017	4:26:06	32.5	NTU	22.2	C	0
07.06.2017	4:36:06	32.2	NTU	22.3	C	0
07.06.2017	4:46:06	32.8	NTU	22.3	C	0
07.06.2017	4:56:06	32.8	NTU	22.2	C	0
07.06.2017	5:06:06	32.6	NTU	22.2	C	0
07.06.2017	5:16:06	32.5	NTU	22.2	C	0
07.06.2017	5:26:06	32.6	NTU	22.3	C	0
07.06.2017	5:36:06	32.8	NTU	22.2	C	0
07.06.2017	5:46:06	32.4	NTU	22.2	C	0
07.06.2017	5:56:06	32.5	NTU	22.2	C	0
07.06.2017	6:06:06	32.7	NTU	22.2	C	0
07.06.2017	6:16:06	32.4	NTU	22.1	C	0
07.06.2017	6:26:07	33	NTU	22.2	C	0
07.06.2017	6:36:07	32.6	NTU	22.2	C	0
07.06.2017	6:46:07	32.3	NTU	22.1	C	0
07.06.2017	6:56:07	32.7	NTU	22.2	C	0
07.06.2017	7:06:07	32.8	NTU	22.2	C	0
07.06.2017	7:16:07	32.3	NTU	22.2	C	0
07.06.2017	7:26:07	32.6	NTU	22.2	C	0
07.06.2017	7:36:07	32.3	NTU	22.2	C	0
07.06.2017	7:46:07	32.8	NTU	22.2	C	0
07.06.2017	7:56:07	32.5	NTU	22.2	C	0
07.06.2017	8:06:07	32.3	NTU	22.2	C	0
07.06.2017	8:16:07	32.2	NTU	22.2	C	0
07.06.2017	8:26:07	32.8	NTU	22.3	C	0
07.06.2017	8:36:07	32.5	NTU	22.2	C	0
07.06.2017	8:46:08	32.7	NTU	22.2	C	0
07.06.2017	8:56:08	32.8	NTU	22.2	C	0
07.06.2017	9:06:08	32.5	NTU	22.1	C	0
07.06.2017	9:16:08	32.9	NTU	22.1	C	0
07.06.2017	9:26:08	32.6	NTU	22	C	0
07.06.2017	9:36:08	32.9	NTU	22	C	0
07.06.2017	9:46:08	32.9	NTU	21.9	C	0
07.06.2017	9:56:08	32.9	NTU	22	C	0
07.06.2017	10:06:08	32.6	NTU	22	C	0
07.06.2017	10:16:08	32.4	NTU	22	C	0
07.06.2017	10:26:08	32.5	NTU	22.1	C	0
07.06.2017	10:36:08	32.6	NTU	22.1	C	0
07.06.2017	10:46:08	32.6	NTU	22.3	C	0
07.06.2017	10:56:09	32.5	NTU	22.4	C	0
07.06.2017	11:06:09	32.5	NTU	22.5	C	0
07.06.2017	11:16:09	32.6	NTU	22.5	C	0
07.06.2017	11:26:09	32.2	NTU	22.5	C	0
07.06.2017	11:36:09	32.5	NTU	22.5	C	0
07.06.2017	11:46:09	32.5	NTU	22.5	C	0
07.06.2017	11:56:09	32.6	NTU	22.5	C	0
07.06.2017	12:06:09	32.2	NTU	22.5	C	0
07.06.2017	12:16:09	32.8	NTU	22.5	C	0
07.06.2017	12:26:09	32.7	NTU	22.5	C	0
07.06.2017	12:36:09	32.6	NTU	22.5	C	0
07.06.2017	12:46:09	32.3	NTU	22.6	C	0
07.06.2017	12:56:09	33.1	NTU	22.6	C	0
07.06.2017	13:06:09	33.2	NTU	22.6	C	0
07.06.2017	13:16:10	32.7	NTU	22.6	C	0
07.06.2017	13:26:10	32.7	NTU	22.7	C	0
07.06.2017	13:36:10	32.8	NTU	22.7	C	0
07.06.2017	13:46:10	33.1	NTU	22.7	C	0
07.06.2017	13:56:10	32.8	NTU	22.6	C	0
07.06.2017	14:06:10	33	NTU	22.6	C	0
07.06.2017	14:16:10	32.7	NTU	22.6	C	0
07.06.2017	14:26:10	32.7	NTU	22.6	C	0
07.06.2017	14:36:10	32.7	NTU	22.7	C	0
07.06.2017	14:46:10	33.4	NTU	22.7	C	0
07.06.2017	14:56:10	33.4	NTU	22.7	C	0
07.06.2017	15:06:10	33.6	NTU	22.8	C	0
07.06.2017	15:16:10	33.6	NTU	22.9	C	0
07.06.2017	15:26:11	33.5	NTU	22.9	C	0
07.06.2017	15:36:11	33.6	NTU	22.9	C	0
07.06.2017	15:46:11	33.5	NTU	22.9	C	0
07.06.2017	15:56:11	33.3	NTU	23	C	0
07.06.2017	16:06:11	33.5	NTU	22.9	C	0
07.06.2017	16:16:11	33.5	NTU	22.9	C	0
07.06.2017	16:26:11	33.6	NTU	23	C	0
07.06.2017	16:36:11	33.6	NTU	23	C	0
07.06.2017	16:46:11	33.3	NTU	23	C	0
07.06.2017	16:56:11	32.7	NTU	23.1	C	0
07.06.2017	17:06:11	32.6	NTU	23.1	C	0
07.06.2017	17:16:11	32.4	NTU	23.1	C	0
07.06.2017	17:26:11	32.6	NTU	23.2	C	0
07.06.2017	17:36:11	32.2	NTU	23.2	C	0
07.06.2017	17:46:12	32.1	NTU	23.2	C	0
07.06.2017	17:56:12	32.1	NTU	23.3	C	0
07.06.2017	18:06:12	31.9	NTU	23.3	C	0
07.06.2017	18:16:12	32.2	NTU	23.3	C	0
07.06.2017	18:26:12	32.3	NTU	23.3	C	0
07.06.2017	18:36:12	31.9	NTU	23.4	C	0
07.06.2017	18:46:12	31.6	NTU	23.5	C	0
07.06.2017	18:56:12	31.9	NTU	23.5	C	0
07.06.2017	19:06:12	32.2	NTU	23.5	C	0
07.06.2017	19:16:12	32	NTU	23.6	C	0
07.06.2017	19:26:12	31.9	NTU	23.7	C	0
07.06.2017	19:36:12	31.7	NTU	23.7	C	0
07.06.2017	19:46:12	32	NTU	23.8	C	0
07.06.2017	19:56:13	31.4	NTU	23.8	C	0
07.06.2017	20:06:13	31.9	NTU	23.8	C	0
07.06.2017	20:16:13	32.4	NTU	23.9	C	0
07.06.2017	20:26:13	32.3	NTU	23.9	C	0
07.06.2017	20:36:13	31.7	NTU	23.9	C	0
07.06.2017	20:46:13	32.3	NTU	24	C	0
07.06.2017	20:56:13	32	NTU	23.9	C	0
07.06.2017	21:06:13	31.8	NTU	23.9	C	0
07.06.2017	21:16:13	32.2	NTU	23.9	C	0
07.06.2017	21:26:13	32	NTU	23.8	C	0
07.06.2017	21:36:13	32	NTU	23.9	C	0
07.06.2017	21:46:13	31.8	NTU	23.9	C	0
07.06.2017	21:56:13	31.4	NTU	24	C	0
07.06.2017	22:06:13	31	NTU	24.1	C	0
07.06.2017	22:16:14	32	NTU	24	C	0
07.06.2017	22:26:14	32	NTU	24.1	C	0
07.06.2017	22:36:14	31.2	NTU	24.1	C	0
07.06.2017	22:46:14	31.8	NTU	24	C	0
07.06.2017	22:56:14	32	NTU	24	C	0
07.06.2017	23:06:14	31.9	NTU	24	C	0
07.06.2017	23:16:14	31.7	NTU	23.9	C	0
07.06.2017	23:26:14	31	NTU	23.9	C	0
07.06.2017	23:36:14	31.2	NTU	23.8	C	0
07.06.2017	23:46:14	32	NTU	23.7	C	0
07.06.2017	23:56:14	31.3	NTU	23.7	C	0
08.06.2017	0:06:14	31.2	NTU	23.7	C	0
08.06.2017	0:16:14	32	NTU	23.7	C	0
08.06.2017	0:26:15	31.8	NTU	23.5	C	0
08.06.2017	0:36:15	31.3	NTU	23.5	C	0
08.06.2017	0:46:15	31.3	NTU	23.4	C	0
08.06.2017	0:56:15	31.7	NTU	23.3	C	0
08.06.2017	1:06:15	31.6	NTU	23.3	C	0
08.06.2017	1:16:15	32.2	NTU	23.2	C	0
08.06.2017	1:26:15	31.7	NTU	23.1	C	0
08.06.2017	1:36:15	32.2	NTU	23	C	0
08.06.2017	1:46:15	31.9	NTU	22.9	C	0
08.06.2017	1:56:15	31.2	NTU	22.9	C	0
08.06.2017	2:06:15	32	NTU	22.8	C	0
08.06.2017	2:16:15	31.6	NTU	22.7	C	0
08.06.2017	2:26:15	32.3	NTU	22.7	C	0
08.06.2017	2:36:15	31.8	NTU	22.7	C	0
08.06.2017	2:46:16	31.5	NTU	22.7	C	0
08.06.2017	2:56:16	32	NTU	22.7	C	0
08.06.2017	3:06:16	32.1	NTU	22.6	C	0
08.06.2017	3:16:16	32	NTU	22.5	C	0
08.06.2017	3:26:16	32.1	NTU	22.5	C	0
08.06.2017	3:36:16	31.7	NTU	22.5	C	0
08.06.2017	3:46:16	31.8	NTU	22.5	C	0
08.06.2017	3:56:16	32.3	NTU	22.3	C	0
08.06.2017	4:06:16	32.1	NTU	22.5	C	0
08.06.2017	4:16:16	31.6	NTU	22.5	C	0
08.06.2017	4:26:16	32.1	NTU	22.5	C	0
08.06.2017	4:36:16	31.8	NTU	22.5	C	0
08.06.2017	4:46:16	31.5	NTU	22.5	C	0
08.06.2017	4:56:17	32.1	NTU	22.5	C	0
08.06.2017	5:06:17	32.2	NTU	22.5	C	0
08.06.2017	5:16:17	32.2	NTU	22.4	C	0
08.06.2017	5:26:17	32.2	NTU	22.4	C	0
08.06.2017	5:36:17	31.7	NTU	22.4	C	0
08.06.2017	5:46:17	32.5	NTU	22.3	C	0
08.06.2017	5:56:17	31.7	NTU	22.3	C	0
08.06.2017	6:06:17	32	NTU	22.3	C	0
08.06.2017	6:16:17	32.5	NTU	22.3	C	0
08.06.2017	6:26:17	31.8	NTU	22.3	C	0
08.06.2017	6:36:17	32.1	NTU	22.3	C	0
08.06.2017	6:46:17	31.7	NTU	22.4	C	0
08.06.2017	6:56:17	31.5	NTU	22.4	C	0
